parcel_id,project_id,stage,stage_order,stage_start_date,stage_target_date,stage_completion_date,days_in_stage,sla_days,sla_breach,is_current_stage,data_source
PCL-42E866A4,PRJ-001,Ownership Verification,2,2024-05-08,2024-06-22,2024-07-07,60,45,1,0,synthetic
PCL-42E866A4,PRJ-001,Notification,3,2024-07-07,2024-07-27,2024-07-26,19,20,0,0,synthetic
PCL-42E866A4,PRJ-001,Objections/Hearings,4,2024-07-26,2024-08-25,2024-08-28,33,30,1,0,synthetic
PCL-42E866A4,PRJ-001,Compensation Assessment,5,2024-08-28,2024-10-07,2024-10-13,46,40,1,0,synthetic
PCL-42E866A4,PRJ-001,Compensation Disbursement,6,2024-10-13,2024-11-12,2024-11-19,37,30,1,0,synthetic
PCL-42E866A4,PRJ-001,Rehabilitation & Resettlement,7,2024-11-19,2025-01-18,2025-01-14,56,60,0,0,synthetic
PCL-42E866A4,PRJ-001,Possession,8,2025-01-14,2025-01-29,2025-01-25,11,15,0,0,synthetic
PCL-42E866A4,PRJ-001,Closure/Handover,9,2025-01-25,2025-02-04,,219,10,1,1,synthetic
PCL-0F8B8BCD,PRJ-001,Land Identification,0,2024-02-16,2024-03-02,2024-03-01,14,15,0,0,synthetic
PCL-0F8B8BCD,PRJ-001,Survey/Parcel Mapping,1,2024-03-01,2024-03-31,2024-04-14,44,30,1,0,synthetic
PCL-0F8B8BCD,PRJ-001,Ownership Verification,2,2024-04-14,2024-05-29,2024-05-17,33,45,0,0,synthetic
PCL-0F8B8BCD,PRJ-001,Notification,3,2024-05-17,2024-06-06,2024-06-03,17,20,0,0,synthetic
PCL-0F8B8BCD,PRJ-001,Objections/Hearings,4,2024-06-03,2024-07-03,2024-07-13,40,30,1,0,synthetic
PCL-0F8B8BCD,PRJ-001,Compensation Assessment,5,2024-07-13,2024-08-22,2024-09-20,69,40,1,0,synthetic
PCL-0F8B8BCD,PRJ-001,Compensation Disbursement,6,2024-09-20,2024-10-20,2024-10-20,30,30,0,0,synthetic
PCL-0F8B8BCD,PRJ-001,Rehabilitation & Resettlement,7,2024-10-20,2024-12-19,2025-01-27,99,60,1,0,synthetic
PCL-0F8B8BCD,PRJ-001,Possession,8,2025-01-27,2025-02-11,2025-02-08,12,15,0,0,synthetic
PCL-0F8B8BCD,PRJ-001,Closure/Handover,9,2025-02-08,2025-02-18,,205,10,1,1,synthetic
PCL-C2888411,PRJ-001,Land Identification,0,2024-03-03,2024-03-18,2024-03-17,14,15,0,0,synthetic
PCL-C2888411,PRJ-001,Survey/Parcel Mapping,1,2024-03-17,2024-04-16,2024-04-15,29,30,0,0,synthetic
PCL-C2888411,PRJ-001,Ownership Verification,2,2024-04-15,2024-05-30,2024-06-22,68,45,1,0,synthetic
PCL-C2888411,PRJ-001,Notification,3,2024-06-22,2024-07-12,2024-07-05,13,20,0,0,synthetic
PCL-C2888411,PRJ-001,Objections/Hearings,4,2024-07-05,2024-08-04,2024-07-24,19,30,0,0,synthetic
PCL-C2888411,PRJ-001,Compensation Assessment,5,2024-07-24,2024-09-02,,404,40,1,1,synthetic
PCL-0A655888,PRJ-001,Land Identification,0,2024-01-04,2024-01-19,,606,15,1,1,synthetic
PCL-C6B6FCC4,PRJ-001,Land Identification,0,2024-01-31,2024-02-15,2024-02-11,11,15,0,0,synthetic
PCL-C6B6FCC4,PRJ-001,Survey/Parcel Mapping,1,2024-02-11,2024-03-12,2024-02-29,18,30,0,0,synthetic
PCL-C6B6FCC4,PRJ-001,Ownership Verification,2,2024-02-29,2024-04-14,2024-04-19,50,45,1,0,synthetic
PCL-C6B6FCC4,PRJ-001,Notification,3,2024-04-19,2024-05-09,2024-05-05,16,20,0,0,synthetic
PCL-C6B6FCC4,PRJ-001,Objections/Hearings,4,2024-05-05,2024-06-04,,484,30,1,1,synthetic
PCL-FDAC518A,PRJ-001,Land Identification,0,2024-01-23,2024-02-07,2024-02-05,13,15,0,0,synthetic
PCL-FDAC518A,PRJ-001,Survey/Parcel Mapping,1,2024-02-05,2024-03-06,2024-02-28,23,30,0,0,synthetic
PCL-FDAC518A,PRJ-001,Ownership Verification,2,2024-02-28,2024-04-13,2024-04-23,55,45,1,0,synthetic
PCL-FDAC518A,PRJ-001,Notification,3,2024-04-23,2024-05-13,2024-05-22,29,20,1,0,synthetic
PCL-FDAC518A,PRJ-001,Objections/Hearings,4,2024-05-22,2024-06-21,2024-06-15,24,30,0,0,synthetic
PCL-FDAC518A,PRJ-001,Compensation Assessment,5,2024-06-15,2024-07-25,,443,40,1,1,synthetic
PCL-4E02F90E,PRJ-001,Land Identification,0,2024-01-03,2024-01-18,,607,15,1,1,synthetic
PCL-E63E6F7B,PRJ-001,Land Identification,0,2024-03-14,2024-03-29,2024-04-01,18,15,1,0,synthetic
PCL-E63E6F7B,PRJ-001,Survey/Parcel Mapping,1,2024-04-01,2024-05-01,2024-05-02,31,30,1,0,synthetic
PCL-E63E6F7B,PRJ-001,Ownership Verification,2,2024-05-02,2024-06-16,2024-06-10,39,45,0,0,synthetic
PCL-E63E6F7B,PRJ-001,Notification,3,2024-06-10,2024-06-30,2024-06-23,13,20,0,0,synthetic
PCL-E63E6F7B,PRJ-001,Objections/Hearings,4,2024-06-23,2024-07-23,2024-07-13,20,30,0,0,synthetic
PCL-E63E6F7B,PRJ-001,Compensation Assessment,5,2024-07-13,2024-08-22,2024-09-15,64,40,1,0,synthetic
PCL-E63E6F7B,PRJ-001,Compensation Disbursement,6,2024-09-15,2024-10-15,,351,30,1,1,synthetic
PCL-570F64B1,PRJ-001,Land Identification,0,2024-01-03,2024-01-18,,607,15,1,1,synthetic
PCL-F64F8A97,PRJ-003,Land Identification,0,2024-01-30,2024-02-14,2024-02-10,11,15,0,0,synthetic
PCL-F64F8A97,PRJ-003,Survey/Parcel Mapping,1,2024-02-10,2024-03-11,2024-03-07,26,30,0,0,synthetic
PCL-F64F8A97,PRJ-003,Ownership Verification,2,2024-03-07,2024-04-21,,543,45,1,1,synthetic
PCL-DE7CD4CF,PRJ-003,Land Identification,0,2024-03-26,2024-04-10,,524,15,1,1,synthetic
PCL-F47F5E11,PRJ-003,Land Identification,0,2024-01-06,2024-01-21,2024-01-19,13,15,0,0,synthetic
PCL-F47F5E11,PRJ-003,Survey/Parcel Mapping,1,2024-01-19,2024-02-18,2024-02-09,21,30,0,0,synthetic
PCL-F47F5E11,PRJ-003,Ownership Verification,2,2024-02-09,2024-03-25,2024-04-04,55,45,1,0,synthetic
PCL-F47F5E11,PRJ-003,Notification,3,2024-04-04,2024-04-24,,515,20,1,1,synthetic
PCL-3EF56509,PRJ-003,Land Identification,0,2024-01-25,2024-02-09,2024-02-08,14,15,0,0,synthetic
PCL-3EF56509,PRJ-003,Survey/Parcel Mapping,1,2024-02-08,2024-03-09,2024-03-10,31,30,1,0,synthetic
PCL-3EF56509,PRJ-003,Ownership Verification,2,2024-03-10,2024-04-24,2024-04-04,25,45,0,0,synthetic
PCL-3EF56509,PRJ-003,Notification,3,2024-04-04,2024-04-24,2024-05-01,27,20,1,0,synthetic
PCL-3EF56509,PRJ-003,Objections/Hearings,4,2024-05-01,2024-05-31,,488,30,1,1,synthetic
PCL-14B1802B,PRJ-003,Land Identification,0,2024-03-06,2024-03-21,2024-03-19,13,15,0,0,synthetic
PCL-14B1802B,PRJ-003,Survey/Parcel Mapping,1,2024-03-19,2024-04-18,2024-05-02,44,30,1,0,synthetic
PCL-14B1802B,PRJ-003,Ownership Verification,2,2024-05-02,2024-06-16,2024-06-16,45,45,0,0,synthetic
PCL-14B1802B,PRJ-003,Notification,3,2024-06-16,2024-07-06,2024-07-07,21,20,1,0,synthetic
PCL-14B1802B,PRJ-003,Objections/Hearings,4,2024-07-07,2024-08-06,2024-07-29,22,30,0,0,synthetic
PCL-14B1802B,PRJ-003,Compensation Assessment,5,2024-07-29,2024-09-07,2024-10-17,80,40,1,0,synthetic
PCL-14B1802B,PRJ-003,Compensation Disbursement,6,2024-10-17,2024-11-16,2024-11-15,29,30,0,0,synthetic
PCL-14B1802B,PRJ-003,Rehabilitation & Resettlement,7,2024-11-15,2025-01-14,2025-04-05,141,60,1,0,synthetic
PCL-14B1802B,PRJ-003,Possession,8,2025-04-05,2025-04-20,,149,15,1,1,synthetic
PCL-9FA8D992,PRJ-003,Land Identification,0,2024-03-14,2024-03-29,2024-03-23,9,15,0,0,synthetic
PCL-9FA8D992,PRJ-003,Survey/Parcel Mapping,1,2024-03-23,2024-04-22,2024-04-25,33,30,1,0,synthetic
PCL-9FA8D992,PRJ-003,Ownership Verification,2,2024-04-25,2024-06-09,,494,45,1,1,synthetic
PCL-ECBEFC6C,PRJ-003,Land Identification,0,2024-02-20,2024-03-06,2024-03-09,18,15,1,0,synthetic
PCL-ECBEFC6C,PRJ-003,Survey/Parcel Mapping,1,2024-03-09,2024-04-08,2024-04-06,28,30,0,0,synthetic
PCL-ECBEFC6C,PRJ-003,Ownership Verification,2,2024-04-06,2024-05-21,2024-05-17,41,45,0,0,synthetic
PCL-ECBEFC6C,PRJ-003,Notification,3,2024-05-17,2024-06-06,2024-06-12,26,20,1,0,synthetic
PCL-ECBEFC6C,PRJ-003,Objections/Hearings,4,2024-06-12,2024-07-12,2024-07-17,35,30,1,0,synthetic
PCL-ECBEFC6C,PRJ-003,Compensation Assessment,5,2024-07-17,2024-08-26,2024-08-21,35,40,0,0,synthetic
PCL-ECBEFC6C,PRJ-003,Compensation Disbursement,6,2024-08-21,2024-09-20,,376,30,1,1,synthetic
PCL-DF87F07E,PRJ-003,Land Identification,0,2024-01-05,2024-01-20,2024-01-14,9,15,0,0,synthetic
PCL-DF87F07E,PRJ-003,Survey/Parcel Mapping,1,2024-01-14,2024-02-13,2024-03-03,49,30,1,0,synthetic
PCL-DF87F07E,PRJ-003,Ownership Verification,2,2024-03-03,2024-04-17,2024-04-22,50,45,1,0,synthetic
PCL-DF87F07E,PRJ-003,Notification,3,2024-04-22,2024-05-12,2024-05-02,10,20,0,0,synthetic
PCL-DF87F07E,PRJ-003,Objections/Hearings,4,2024-05-02,2024-06-01,2024-05-22,20,30,0,0,synthetic
PCL-DF87F07E,PRJ-003,Compensation Assessment,5,2024-05-22,2024-07-01,2024-06-10,19,40,0,0,synthetic
PCL-DF87F07E,PRJ-003,Compensation Disbursement,6,2024-06-10,2024-07-10,,448,30,1,1,synthetic
PCL-24185359,PRJ-003,Land Identification,0,2024-02-16,2024-03-02,,563,15,1,1,synthetic
PCL-B0AFE908,PRJ-003,Land Identification,0,2024-01-16,2024-01-31,2024-01-30,14,15,0,0,synthetic
PCL-B0AFE908,PRJ-003,Survey/Parcel Mapping,1,2024-01-30,2024-02-29,2024-03-01,31,30,1,0,synthetic
PCL-B0AFE908,PRJ-003,Ownership Verification,2,2024-03-01,2024-04-15,,549,45,1,1,synthetic
PCL-D89364C3,PRJ-003,Land Identification,0,2024-03-29,2024-04-13,,521,15,1,1,synthetic
PCL-4FADD7DD,PRJ-003,Land Identification,0,2024-03-19,2024-04-03,,531,15,1,1,synthetic
PCL-C3994EF3,PRJ-003,Land Identification,0,2024-01-03,2024-01-18,2024-01-17,14,15,0,0,synthetic
PCL-C3994EF3,PRJ-003,Survey/Parcel Mapping,1,2024-01-17,2024-02-16,,593,30,1,1,synthetic
PCL-3503038A,PRJ-003,Land Identification,0,2024-01-31,2024-02-15,2024-02-12,12,15,0,0,synthetic
PCL-3503038A,PRJ-003,Survey/Parcel Mapping,1,2024-02-12,2024-03-13,2024-03-11,28,30,0,0,synthetic
PCL-3503038A,PRJ-003,Ownership Verification,2,2024-03-11,2024-04-25,2024-04-17,37,45,0,0,synthetic
PCL-3503038A,PRJ-003,Notification,3,2024-04-17,2024-05-07,2024-05-09,22,20,1,0,synthetic
PCL-3503038A,PRJ-003,Objections/Hearings,4,2024-05-09,2024-06-08,,480,30,1,1,synthetic
PCL-938884FB,PRJ-003,Land Identification,0,2024-02-07,2024-02-22,2024-02-23,16,15,1,0,synthetic
PCL-938884FB,PRJ-003,Survey/Parcel Mapping,1,2024-02-23,2024-03-24,,556,30,1,1,synthetic
PCL-8C9B3239,PRJ-003,Land Identification,0,2024-02-21,2024-03-07,2024-03-01,9,15,0,0,synthetic
PCL-8C9B3239,PRJ-003,Survey/Parcel Mapping,1,2024-03-01,2024-03-31,2024-03-30,29,30,0,0,synthetic
PCL-8C9B3239,PRJ-003,Ownership Verification,2,2024-03-30,2024-05-14,2024-05-05,36,45,0,0,synthetic
PCL-8C9B3239,PRJ-003,Notification,3,2024-05-05,2024-05-25,2024-05-22,17,20,0,0,synthetic
PCL-8C9B3239,PRJ-003,Objections/Hearings,4,2024-05-22,2024-06-21,2024-06-15,24,30,0,0,synthetic
PCL-8C9B3239,PRJ-003,Compensation Assessment,5,2024-06-15,2024-07-25,2024-08-06,52,40,1,0,synthetic
PCL-8C9B3239,PRJ-003,Compensation Disbursement,6,2024-08-06,2024-09-05,2024-09-04,29,30,0,0,synthetic
PCL-8C9B3239,PRJ-003,Rehabilitation & Resettlement,7,2024-09-04,2024-11-03,2025-02-05,154,60,1,0,synthetic
PCL-8C9B3239,PRJ-003,Possession,8,2025-02-05,2025-02-20,2025-02-22,17,15,1,0,synthetic
PCL-8C9B3239,PRJ-003,Closure/Handover,9,2025-02-22,2025-03-04,,191,10,1,1,synthetic
PCL-E7E50417,PRJ-003,Land Identification,0,2024-01-18,2024-02-02,2024-02-03,16,15,1,0,synthetic
PCL-E7E50417,PRJ-003,Survey/Parcel Mapping,1,2024-02-03,2024-03-04,2024-02-29,26,30,0,0,synthetic
PCL-E7E50417,PRJ-003,Ownership Verification,2,2024-02-29,2024-04-14,2024-04-08,39,45,0,0,synthetic
PCL-E7E50417,PRJ-003,Notification,3,2024-04-08,2024-04-28,2024-05-03,25,20,1,0,synthetic
PCL-E7E50417,PRJ-003,Objections/Hearings,4,2024-05-03,2024-06-02,2024-06-29,57,30,1,0,synthetic
PCL-E7E50417,PRJ-003,Compensation Assessment,5,2024-06-29,2024-08-08,2024-07-30,31,40,0,0,synthetic
PCL-E7E50417,PRJ-003,Compensation Disbursement,6,2024-07-30,2024-08-29,2024-09-03,35,30,1,0,synthetic
PCL-E7E50417,PRJ-003,Rehabilitation & Resettlement,7,2024-09-03,2024-11-02,2024-12-30,118,60,1,0,synthetic
PCL-E7E50417,PRJ-003,Possession,8,2024-12-30,2025-01-14,,245,15,1,1,synthetic
PCL-14575A58,PRJ-003,Land Identification,0,2024-02-18,2024-03-04,2024-03-06,17,15,1,0,synthetic
PCL-14575A58,PRJ-003,Survey/Parcel Mapping,1,2024-03-06,2024-04-05,2024-03-28,22,30,0,0,synthetic
PCL-14575A58,PRJ-003,Ownership Verification,2,2024-03-28,2024-05-12,2024-05-15,48,45,1,0,synthetic
PCL-14575A58,PRJ-003,Notification,3,2024-05-15,2024-06-04,,474,20,1,1,synthetic
PCL-1DC5205B,PRJ-003,Land Identification,0,2024-03-03,2024-03-18,2024-03-16,13,15,0,0,synthetic
PCL-1DC5205B,PRJ-003,Survey/Parcel Mapping,1,2024-03-16,2024-04-15,2024-04-13,28,30,0,0,synthetic
PCL-1DC5205B,PRJ-003,Ownership Verification,2,2024-04-13,2024-05-28,2024-05-11,28,45,0,0,synthetic
PCL-1DC5205B,PRJ-003,Notification,3,2024-05-11,2024-05-31,2024-06-09,29,20,1,0,synthetic
PCL-1DC5205B,PRJ-003,Objections/Hearings,4,2024-06-09,2024-07-09,,449,30,1,1,synthetic
PCL-129A9C88,PRJ-003,Land Identification,0,2024-01-08,2024-01-23,2024-01-15,7,15,0,0,synthetic
PCL-129A9C88,PRJ-003,Survey/Parcel Mapping,1,2024-01-15,2024-02-14,,595,30,1,1,synthetic
PCL-85B41F80,PRJ-003,Land Identification,0,2024-01-31,2024-02-15,2024-02-09,9,15,0,0,synthetic
PCL-85B41F80,PRJ-003,Survey/Parcel Mapping,1,2024-02-09,2024-03-10,2024-03-08,28,30,0,0,synthetic
PCL-85B41F80,PRJ-003,Ownership Verification,2,2024-03-08,2024-04-22,2024-04-21,44,45,0,0,synthetic
PCL-85B41F80,PRJ-003,Notification,3,2024-04-21,2024-05-11,2024-05-13,22,20,1,0,synthetic
PCL-85B41F80,PRJ-003,Objections/Hearings,4,2024-05-13,2024-06-12,2024-07-17,65,30,1,0,synthetic
PCL-85B41F80,PRJ-003,Compensation Assessment,5,2024-07-17,2024-08-26,,411,40,1,1,synthetic
PCL-DA259B33,PRJ-003,Land Identification,0,2024-02-08,2024-02-23,2024-02-23,15,15,0,0,synthetic
PCL-DA259B33,PRJ-003,Survey/Parcel Mapping,1,2024-02-23,2024-03-24,2024-03-19,25,30,0,0,synthetic
PCL-DA259B33,PRJ-003,Ownership Verification,2,2024-03-19,2024-05-03,,531,45,1,1,synthetic
PCL-499C3CB9,PRJ-003,Land Identification,0,2024-02-25,2024-03-11,2024-03-08,12,15,0,0,synthetic
PCL-499C3CB9,PRJ-003,Survey/Parcel Mapping,1,2024-03-08,2024-04-07,2024-03-30,22,30,0,0,synthetic
PCL-499C3CB9,PRJ-003,Ownership Verification,2,2024-03-30,2024-05-14,,520,45,1,1,synthetic
PCL-C2DE6A21,PRJ-003,Land Identification,0,2024-01-27,2024-02-11,2024-02-09,13,15,0,0,synthetic
PCL-C2DE6A21,PRJ-003,Survey/Parcel Mapping,1,2024-02-09,2024-03-10,2024-03-20,40,30,1,0,synthetic
PCL-C2DE6A21,PRJ-003,Ownership Verification,2,2024-03-20,2024-05-04,2024-04-28,39,45,0,0,synthetic
PCL-C2DE6A21,PRJ-003,Notification,3,2024-04-28,2024-05-18,2024-05-14,16,20,0,0,synthetic
PCL-C2DE6A21,PRJ-003,Objections/Hearings,4,2024-05-14,2024-06-13,2024-06-08,25,30,0,0,synthetic
PCL-C2DE6A21,PRJ-003,Compensation Assessment,5,2024-06-08,2024-07-18,2024-07-16,38,40,0,0,synthetic
PCL-C2DE6A21,PRJ-003,Compensation Disbursement,6,2024-07-16,2024-08-15,2024-08-12,27,30,0,0,synthetic
PCL-C2DE6A21,PRJ-003,Rehabilitation & Resettlement,7,2024-08-12,2024-10-11,2024-12-28,138,60,1,0,synthetic
PCL-C2DE6A21,PRJ-003,Possession,8,2024-12-28,2025-01-12,2025-01-09,12,15,0,0,synthetic
PCL-C2DE6A21,PRJ-003,Closure/Handover,9,2025-01-09,2025-01-19,,235,10,1,1,synthetic
PCL-0BB79A21,PRJ-003,Land Identification,0,2024-02-14,2024-02-29,,565,15,1,1,synthetic
PCL-7F539EDA,PRJ-003,Land Identification,0,2024-03-13,2024-03-28,,537,15,1,1,synthetic
PCL-B45C6FA6,PRJ-003,Land Identification,0,2024-02-22,2024-03-08,2024-03-16,23,15,1,0,synthetic
PCL-B45C6FA6,PRJ-003,Survey/Parcel Mapping,1,2024-03-16,2024-04-15,2024-04-02,17,30,0,0,synthetic
PCL-B45C6FA6,PRJ-003,Ownership Verification,2,2024-04-02,2024-05-17,2024-05-23,51,45,1,0,synthetic
PCL-B45C6FA6,PRJ-003,Notification,3,2024-05-23,2024-06-12,2024-06-10,18,20,0,0,synthetic
PCL-B45C6FA6,PRJ-003,Objections/Hearings,4,2024-06-10,2024-07-10,,448,30,1,1,synthetic
PCL-6C872F28,PRJ-003,Land Identification,0,2024-03-21,2024-04-05,2024-04-07,17,15,1,0,synthetic
PCL-6C872F28,PRJ-003,Survey/Parcel Mapping,1,2024-04-07,2024-05-07,2024-04-27,20,30,0,0,synthetic
PCL-6C872F28,PRJ-003,Ownership Verification,2,2024-04-27,2024-06-11,2024-06-15,49,45,1,0,synthetic
PCL-6C872F28,PRJ-003,Notification,3,2024-06-15,2024-07-05,2024-07-14,29,20,1,0,synthetic
PCL-6C872F28,PRJ-003,Objections/Hearings,4,2024-07-14,2024-08-13,2024-08-14,31,30,1,0,synthetic
PCL-6C872F28,PRJ-003,Compensation Assessment,5,2024-08-14,2024-09-23,,383,40,1,1,synthetic
PCL-106E7493,PRJ-003,Land Identification,0,2024-03-12,2024-03-27,2024-03-20,8,15,0,0,synthetic
PCL-106E7493,PRJ-003,Survey/Parcel Mapping,1,2024-03-20,2024-04-19,2024-04-12,23,30,0,0,synthetic
PCL-106E7493,PRJ-003,Ownership Verification,2,2024-04-12,2024-05-27,2024-06-12,61,45,1,0,synthetic
PCL-106E7493,PRJ-003,Notification,3,2024-06-12,2024-07-02,2024-06-26,14,20,0,0,synthetic
PCL-106E7493,PRJ-003,Objections/Hearings,4,2024-06-26,2024-07-26,2024-07-14,18,30,0,0,synthetic
PCL-106E7493,PRJ-003,Compensation Assessment,5,2024-07-14,2024-08-23,2024-08-27,44,40,1,0,synthetic
PCL-106E7493,PRJ-003,Compensation Disbursement,6,2024-08-27,2024-09-26,2024-09-18,22,30,0,0,synthetic
PCL-106E7493,PRJ-003,Rehabilitation & Resettlement,7,2024-09-18,2024-11-17,,348,60,1,1,synthetic
PCL-0F84A120,PRJ-003,Land Identification,0,2024-01-26,2024-02-10,2024-02-09,14,15,0,0,synthetic
PCL-0F84A120,PRJ-003,Survey/Parcel Mapping,1,2024-02-09,2024-03-10,2024-03-12,32,30,1,0,synthetic
PCL-0F84A120,PRJ-003,Ownership Verification,2,2024-03-12,2024-04-26,2024-05-20,69,45,1,0,synthetic
PCL-0F84A120,PRJ-003,Notification,3,2024-05-20,2024-06-09,,469,20,1,1,synthetic
PCL-E89046EE,PRJ-003,Land Identification,0,2024-03-02,2024-03-17,2024-03-14,12,15,0,0,synthetic
PCL-E89046EE,PRJ-003,Survey/Parcel Mapping,1,2024-03-14,2024-04-13,2024-04-22,39,30,1,0,synthetic
PCL-E89046EE,PRJ-003,Ownership Verification,2,2024-04-22,2024-06-06,2024-05-21,29,45,0,0,synthetic
PCL-E89046EE,PRJ-003,Notification,3,2024-05-21,2024-06-10,2024-06-05,15,20,0,0,synthetic
PCL-E89046EE,PRJ-003,Objections/Hearings,4,2024-06-05,2024-07-05,2024-06-26,21,30,0,0,synthetic
PCL-E89046EE,PRJ-003,Compensation Assessment,5,2024-06-26,2024-08-05,2024-07-26,30,40,0,0,synthetic
PCL-E89046EE,PRJ-003,Compensation Disbursement,6,2024-07-26,2024-08-25,2024-08-29,34,30,1,0,synthetic
PCL-E89046EE,PRJ-003,Rehabilitation & Resettlement,7,2024-08-29,2024-10-28,2024-12-10,103,60,1,0,synthetic
PCL-E89046EE,PRJ-003,Possession,8,2024-12-10,2024-12-25,,265,15,1,1,synthetic
PCL-D1D220CE,PRJ-003,Land Identification,0,2024-01-21,2024-02-05,2024-02-01,11,15,0,0,synthetic
PCL-D1D220CE,PRJ-003,Survey/Parcel Mapping,1,2024-02-01,2024-03-02,2024-02-20,19,30,0,0,synthetic
PCL-D1D220CE,PRJ-003,Ownership Verification,2,2024-02-20,2024-04-05,2024-03-16,25,45,0,0,synthetic
PCL-D1D220CE,PRJ-003,Notification,3,2024-03-16,2024-04-05,2024-04-02,17,20,0,0,synthetic
PCL-D1D220CE,PRJ-003,Objections/Hearings,4,2024-04-02,2024-05-02,2024-05-04,32,30,1,0,synthetic
PCL-D1D220CE,PRJ-003,Compensation Assessment,5,2024-05-04,2024-06-13,2024-06-16,43,40,1,0,synthetic
PCL-D1D220CE,PRJ-003,Compensation Disbursement,6,2024-06-16,2024-07-16,2024-07-11,25,30,0,0,synthetic
PCL-D1D220CE,PRJ-003,Rehabilitation & Resettlement,7,2024-07-11,2024-09-09,,417,60,1,1,synthetic
PCL-15173601,PRJ-003,Land Identification,0,2024-02-26,2024-03-12,2024-03-14,17,15,1,0,synthetic
PCL-15173601,PRJ-003,Survey/Parcel Mapping,1,2024-03-14,2024-04-13,2024-05-08,55,30,1,0,synthetic
PCL-15173601,PRJ-003,Ownership Verification,2,2024-05-08,2024-06-22,2024-07-28,81,45,1,0,synthetic
PCL-15173601,PRJ-003,Notification,3,2024-07-28,2024-08-17,2024-08-18,21,20,1,0,synthetic
PCL-15173601,PRJ-003,Objections/Hearings,4,2024-08-18,2024-09-17,2024-09-16,29,30,0,0,synthetic
PCL-15173601,PRJ-003,Compensation Assessment,5,2024-09-16,2024-10-26,2024-11-19,64,40,1,0,synthetic
PCL-15173601,PRJ-003,Compensation Disbursement,6,2024-11-19,2024-12-19,2024-12-22,33,30,1,0,synthetic
PCL-15173601,PRJ-003,Rehabilitation & Resettlement,7,2024-12-22,2025-02-20,,253,60,1,1,synthetic
PCL-C3FE980F,PRJ-003,Land Identification,0,2024-01-25,2024-02-09,2024-02-09,15,15,0,0,synthetic
PCL-C3FE980F,PRJ-003,Survey/Parcel Mapping,1,2024-02-09,2024-03-10,2024-03-27,47,30,1,0,synthetic
PCL-C3FE980F,PRJ-003,Ownership Verification,2,2024-03-27,2024-05-11,2024-05-25,59,45,1,0,synthetic
PCL-C3FE980F,PRJ-003,Notification,3,2024-05-25,2024-06-14,,464,20,1,1,synthetic
PCL-641AAD6E,PRJ-003,Land Identification,0,2024-01-20,2024-02-04,2024-02-01,12,15,0,0,synthetic
PCL-641AAD6E,PRJ-003,Survey/Parcel Mapping,1,2024-02-01,2024-03-02,2024-02-26,25,30,0,0,synthetic
PCL-641AAD6E,PRJ-003,Ownership Verification,2,2024-02-26,2024-04-11,2024-04-20,54,45,1,0,synthetic
PCL-641AAD6E,PRJ-003,Notification,3,2024-04-20,2024-05-10,2024-05-19,29,20,1,0,synthetic
PCL-641AAD6E,PRJ-003,Objections/Hearings,4,2024-05-19,2024-06-18,2024-06-19,31,30,1,0,synthetic
PCL-641AAD6E,PRJ-003,Compensation Assessment,5,2024-06-19,2024-07-29,2024-07-21,32,40,0,0,synthetic
PCL-641AAD6E,PRJ-003,Compensation Disbursement,6,2024-07-21,2024-08-20,2024-08-18,28,30,0,0,synthetic
PCL-641AAD6E,PRJ-003,Rehabilitation & Resettlement,7,2024-08-18,2024-10-17,2024-12-09,113,60,1,0,synthetic
PCL-641AAD6E,PRJ-003,Possession,8,2024-12-09,2024-12-24,,266,15,1,1,synthetic
PCL-C517204A,PRJ-003,Land Identification,0,2024-01-19,2024-02-03,2024-02-07,19,15,1,0,synthetic
PCL-C517204A,PRJ-003,Survey/Parcel Mapping,1,2024-02-07,2024-03-08,2024-03-12,34,30,1,0,synthetic
PCL-C517204A,PRJ-003,Ownership Verification,2,2024-03-12,2024-04-26,2024-05-03,52,45,1,0,synthetic
PCL-C517204A,PRJ-003,Notification,3,2024-05-03,2024-05-23,,486,20,1,1,synthetic
PCL-2EF0EE05,PRJ-003,Land Identification,0,2024-02-05,2024-02-20,2024-02-13,8,15,0,0,synthetic
PCL-2EF0EE05,PRJ-003,Survey/Parcel Mapping,1,2024-02-13,2024-03-14,2024-03-03,19,30,0,0,synthetic
PCL-2EF0EE05,PRJ-003,Ownership Verification,2,2024-03-03,2024-04-17,2024-04-09,37,45,0,0,synthetic
PCL-2EF0EE05,PRJ-003,Notification,3,2024-04-09,2024-04-29,2024-04-22,13,20,0,0,synthetic
PCL-2EF0EE05,PRJ-003,Objections/Hearings,4,2024-04-22,2024-05-22,2024-05-16,24,30,0,0,synthetic
PCL-2EF0EE05,PRJ-003,Compensation Assessment,5,2024-05-16,2024-06-25,2024-06-10,25,40,0,0,synthetic
PCL-2EF0EE05,PRJ-003,Compensation Disbursement,6,2024-06-10,2024-07-10,2024-08-04,55,30,1,0,synthetic
PCL-2EF0EE05,PRJ-003,Rehabilitation & Resettlement,7,2024-08-04,2024-10-03,2025-01-01,150,60,1,0,synthetic
PCL-2EF0EE05,PRJ-003,Possession,8,2025-01-01,2025-01-16,2025-01-14,13,15,0,0,synthetic
PCL-2EF0EE05,PRJ-003,Closure/Handover,9,2025-01-14,2025-01-24,,230,10,1,1,synthetic
